Units,scenario,region,sector,input,year,value
EJ,Reference,Pakistan,resid heating TradBio_d4,traditional biomass,2075,0.00226038
EJ,Reference,Pakistan,resid heating TradBio_d4,traditional biomass,2080,0.00155767
EJ,Reference,Pakistan,resid heating TradBio_d4,traditional biomass,2085,8.56976e-4
EJ,Reference,Pakistan,resid heating TradBio_d4,traditional biomass,2090,1.58875e-4
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,1990,0.00369109
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2005,0.00523077
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2010,0.0057938
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2015,0.00640956
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2021,0.00726676
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2025,0.00704366
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2030,0.00668818
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2035,0.00635796
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2040,0.0060033
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2045,0.00558927
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2050,0.00511698
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2055,0.00459634
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2060,0.00401739
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2065,0.00337651
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2070,0.00271322
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2075,0.00201392
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2080,0.0012941
EJ,Reference,Pakistan,resid heating TradBio_d5,traditional biomass,2085,5.78209e-4
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,1990,0.00345925
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2005,0.00492781
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2010,0.00543697
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2015,0.00596679
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2021,0.0067985
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2025,0.00667914
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2030,0.00653459
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2035,0.00625455
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2040,0.00588371
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2045,0.00545134
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2050,0.00495937
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2055,0.00441886
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2060,0.0038209
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2065,0.00316267
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2070,0.00248271
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2075,0.00176759
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2080,0.00103354
EJ,Reference,Pakistan,resid heating TradBio_d6,traditional biomass,2085,3.05304e-4
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,1990,0.0031985
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2005,0.00456461
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2010,0.00505296
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2015,0.00549916
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2021,0.00629093
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2025,0.00618049
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2030,0.00604673
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2035,0.00591752
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2040,0.00573475
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2045,0.00528086
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2050,0.00476635
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2055,0.00420381
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2060,0.00358566
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2065,0.00290995
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2070,0.00221346
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2075,0.00148295
EJ,Reference,Pakistan,resid heating TradBio_d7,traditional biomass,2080,7.35384e-4
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,1990,0.00288381
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2005,0.00412512
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2010,0.00460432
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2015,0.00496498
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2021,0.00569126
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2025,0.00559135
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2030,0.00547034
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2035,0.00535345
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2040,0.0052576
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2045,0.00504176
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2050,0.00449784
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2055,0.00390743
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2060,0.00326477
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2065,0.00256893
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2070,0.00185372
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2075,0.00110616
EJ,Reference,Pakistan,resid heating TradBio_d8,traditional biomass,2080,3.44132e-4
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,1990,0.00244484
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2005,0.00348364
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2010,0.00398513
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2015,0.00425429
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2021,0.00483449
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2025,0.00474961
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2030,0.00464682
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2035,0.00454753
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2040,0.00446611
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2045,0.00438689
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2050,0.00398488
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2055,0.00334201
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2060,0.00265296
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2065,0.00191804
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2070,0.0011663
EJ,Reference,Pakistan,resid heating TradBio_d9,traditional biomass,2075,3.85991e-4
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2025,3.90509e-5
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2030,1.25418e-4
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2035,2.65173e-4
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2040,4.9103e-4
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2045,8.21315e-4
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2050,0.00129658
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2055,0.00165782
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2060,0.00207141
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2065,0.00253318
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2070,0.00300959
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2075,0.00345721
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2080,0.0038289
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2085,0.00410817
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2090,0.00432956
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2095,0.00450067
EJ,Reference,Pakistan,resid heating modern_d1,electricity,2100,0.00465089
EJ,Reference,Pakistan,resid heating modern_d1,gas,1990,3.41756e-4
EJ,Reference,Pakistan,resid heating modern_d1,gas,2005,0.00137222
EJ,Reference,Pakistan,resid heating modern_d1,gas,2010,0.00202196
EJ,Reference,Pakistan,resid heating modern_d1,gas,2015,0.00235713
EJ,Reference,Pakistan,resid heating modern_d1,gas,2021,0.00336901
EJ,Reference,Pakistan,resid heating modern_d1,gas,2025,0.00401202
EJ,Reference,Pakistan,resid heating modern_d1,gas,2030,0.00496604
EJ,Reference,Pakistan,resid heating modern_d1,gas,2035,0.00611391
EJ,Reference,Pakistan,resid heating modern_d1,gas,2040,0.00763099
EJ,Reference,Pakistan,resid heating modern_d1,gas,2045,0.00959965
EJ,Reference,Pakistan,resid heating modern_d1,gas,2050,0.0118407
EJ,Reference,Pakistan,resid heating modern_d1,gas,2055,0.0146846
EJ,Reference,Pakistan,resid heating modern_d1,gas,2060,0.0175049
EJ,Reference,Pakistan,resid heating modern_d1,gas,2065,0.0201287
EJ,Reference,Pakistan,resid heating modern_d1,gas,2070,0.0223316
EJ,Reference,Pakistan,resid heating modern_d1,gas,2075,0.0241944
EJ,Reference,Pakistan,resid heating modern_d1,gas,2080,0.025556100000000002
EJ,Reference,Pakistan,resid heating modern_d1,gas,2085,0.0265427
EJ,Reference,Pakistan,resid heating modern_d1,gas,2090,0.0271252
EJ,Reference,Pakistan,resid heating modern_d1,gas,2095,0.0273543
EJ,Reference,Pakistan,resid heating modern_d1,gas,2100,0.0274913
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2025,7.85315e-7
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2030,1.36849e-5
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2035,2.626e-5
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2040,4.60839e-5
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2045,7.84816e-5
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2050,1.2805e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2055,1.69378e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2060,2.1431e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2065,2.6466e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2070,3.122e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2075,3.56278e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2080,3.96269e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2085,4.30045e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2090,4.56524e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2095,4.78208e-4
EJ,Reference,Pakistan,resid heating modern_d1,hydrogen,2100,5.00192e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,1990,6.53336e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2005,4.35945e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2010,3.16974e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2015,4.66372e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2021,6.52778e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2025,7.18608e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2030,9.2651e-4
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2035,0.00123492
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2040,0.00164912
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2045,0.00209737
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2050,0.00261676
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2055,0.00305767
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2060,0.00360961
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2065,0.00420689
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2070,0.00476401
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2075,0.00519527
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2080,0.00549299
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2085,0.00563749
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2090,0.0056768
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2095,0.00563182
EJ,Reference,Pakistan,resid heating modern_d1,refined liquids,2100,0.0056204
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2025,2.59265e-4
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2030,7.27068e-4
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2035,0.00132529
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2040,0.002067
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2045,0.00288006
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2050,0.00380924
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2055,0.00413546
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2060,0.0044715
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2065,0.00482728
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2070,0.00519924
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2075,0.00550705
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2080,0.0057225
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2085,0.00583869
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2090,0.00590595
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2095,0.00592985
EJ,Reference,Pakistan,resid heating modern_d10,electricity,2100,0.00591371
EJ,Reference,Pakistan,resid heating modern_d10,gas,1990,0.00757637
EJ,Reference,Pakistan,resid heating modern_d10,gas,2005,0.0151293
EJ,Reference,Pakistan,resid heating modern_d10,gas,2010,0.0197837
EJ,Reference,Pakistan,resid heating modern_d10,gas,2015,0.022088
EJ,Reference,Pakistan,resid heating modern_d10,gas,2021,0.024984
EJ,Reference,Pakistan,resid heating modern_d10,gas,2025,0.0266365
EJ,Reference,Pakistan,resid heating modern_d10,gas,2030,0.0287888
EJ,Reference,Pakistan,resid heating modern_d10,gas,2035,0.0305563
EJ,Reference,Pakistan,resid heating modern_d10,gas,2040,0.0321228
EJ,Reference,Pakistan,resid heating modern_d10,gas,2045,0.0336625
EJ,Reference,Pakistan,resid heating modern_d10,gas,2050,0.0347871
EJ,Reference,Pakistan,resid heating modern_d10,gas,2055,0.0366309
EJ,Reference,Pakistan,resid heating modern_d10,gas,2060,0.0377873
EJ,Reference,Pakistan,resid heating modern_d10,gas,2065,0.0383577
EJ,Reference,Pakistan,resid heating modern_d10,gas,2070,0.0385792
EJ,Reference,Pakistan,resid heating modern_d10,gas,2075,0.0385397
EJ,Reference,Pakistan,resid heating modern_d10,gas,2080,0.038195
EJ,Reference,Pakistan,resid heating modern_d10,gas,2085,0.0377235
EJ,Reference,Pakistan,resid heating modern_d10,gas,2090,0.0370015
EJ,Reference,Pakistan,resid heating modern_d10,gas,2095,0.0360407
EJ,Reference,Pakistan,resid heating modern_d10,gas,2100,0.0349558
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2025,5.21383e-6
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2030,7.93336e-5
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2035,1.31243e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2040,1.93991e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2045,2.75207e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2050,3.76202e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2055,4.22516e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2060,4.62625e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2065,5.04341e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2070,5.39343e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2075,5.67523e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2080,5.92246e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2085,6.11197e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2090,6.22744e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2095,6.30063e-4
EJ,Reference,Pakistan,resid heating modern_d10,hydrogen,2100,6.36005e-4
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,1990,0.0144838
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,2005,0.00480649
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,2010,0.00310141
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,2015,0.00437024
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,2021,0.0048409
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,2025,0.00477095
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,2030,0.00537111
EJ,Reference,Pakistan,resid heating modern_d10,refined liquids,2035,0.00617191
